FP1	FP2
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
2.790	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
2.790	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
2.790	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
-2.790	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
2.790	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
-2.790	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
-2.790	-1.114
0.000	-1.114
0.000	-1.114
108.807	-1.114
0.000	1.688
16.740	1.688
103.227	-1.114
164.606	4.491
206.454	-1.114
220.404	1.688
248.303	-3.917
309.682	1.688
362.690	7.293
398.959	24.109
424.068	116.594
457.548	203.474
507.766	181.053
560.775	155.830
585.884	192.264
602.624	279.144
591.464	391.247
580.304	466.916
555.195	548.191
524.506	607.045
502.186	632.269
493.817	618.256
499.396	567.809
524.506	511.758
563.565	478.127
602.624	480.929
647.262	500.547
689.111	525.771
728.170	545.389
761.649	570.612
789.548	601.440
814.658	637.874
839.767	671.505
867.666	699.531
898.356	724.754
926.255	755.582
956.944	789.213
984.843	828.449
1009.952	867.685
1029.482	906.921
1049.011	946.158
1062.961	982.591
1071.331	1019.025
1076.911	1052.656
1079.701	1080.681
1082.490	1105.905
1082.490	1125.523
1082.490	1142.338
1082.490	1153.548
1079.701	1161.956
1076.911	1164.759
1074.121	1167.561
1071.331	1164.759
1068.541	1161.956
1065.751	1159.154
1062.961	1156.351
1062.961	1159.154
1062.961	1161.956
1065.751	1164.759
1065.751	1170.364
1071.331	1175.969
1076.911	1187.179
1082.490	1198.390
1088.070	1209.600
1096.440	1226.415
1104.810	1243.231
1113.180	1262.849
1121.549	1290.875
1129.919	1316.098
1135.499	1341.321
1146.659	1366.544
1155.028	1391.768
1163.398	1414.188
1171.768	1442.214
1180.138	1467.437
1188.508	1492.660
1196.877	1517.884
1205.247	1540.304
1216.407	1557.120
1224.777	1571.133
1233.146	1585.146
1244.306	1599.158
1255.466	1610.369
1263.836	1615.974
1277.785	1618.777
1288.945	1621.579
1300.105	1621.579
1314.054	1618.777
1328.004	1613.171
1344.743	1610.369
1358.693	1601.961
1378.222	1596.356
1394.962	1590.751
1414.491	1585.146
1428.441	1576.738
1442.391	1571.133
1456.340	1565.527
1467.500	1562.725
1484.240	1557.120
1495.399	1554.317
1509.349	1551.515
1520.509	1548.712
1528.878	1545.909
1540.038	1545.909
1545.618	1543.107
1551.198	1543.107
1553.988	1540.304
1553.988	1543.107
1556.778	1543.107
1559.567	1540.304
1559.567	1540.304
1556.778	1540.304
1553.988	1540.304
1548.408	1537.502
1548.408	1537.502
1542.828	1537.502
1537.248	1537.502
1531.668	1537.502
1526.088	1534.699
1520.509	1534.699
1514.929	1534.699
1509.349	1534.699
1503.769	1534.699
1498.189	1534.699
1492.609	1531.897
1487.029	1531.897
1484.240	1529.094
1478.660	1529.094
1473.080	1526.291
1467.500	1523.489
1461.920	1520.686
1459.130	1520.686
1453.550	1515.081
1447.971	1512.278
1445.181	1509.476
1439.601	1506.673
1434.021	1501.068
1428.441	1498.266
1425.651	1495.463
1420.071	1489.858
1417.281	1487.055
1411.701	1481.450
1406.122	1475.845
1403.332	1473.042
1394.962	1464.635
1392.172	1459.029
1386.592	1453.424
1381.012	1447.819
1375.432	1439.411
1372.643	1433.806
1367.063	1425.399
1358.693	1416.991
1353.113	1408.583
1347.533	1402.978
1344.743	1391.768
1339.163	1383.360
1333.584	1374.952
1328.004	1366.544
1322.424	1358.137
1316.844	1346.926
1311.264	1338.519
1305.684	1330.111
1302.894	1318.901
1294.525	1310.493
1291.735	1299.282
1286.155	1290.875
1280.575	1282.467
1274.995	1271.257
1266.625	1260.046
1263.836	1251.639
1258.256	1243.231
1252.676	1232.021
1247.096	1220.810
1241.516	1212.403
1235.936	1201.192
1230.356	1192.784
1224.777	1181.574
1216.407	1170.364
1210.827	1161.956
1205.247	1150.746
1199.667	1142.338
1194.087	1131.128
1185.718	1122.720
1177.348	1111.510
1171.768	1100.299
1163.398	1089.089
1155.028	1077.879
1146.659	1066.668
1138.289	1055.458
1129.919	1044.248
1118.759	1030.235
1107.600	1016.222
1096.440	1002.209
1088.070	988.196
1076.911	971.381
1060.171	954.565
1049.011	940.552
1035.062	923.737
1021.112	906.921
1007.163	887.303
993.213	867.685
976.473	850.870
959.734	828.449
945.784	808.831
926.255	789.213
909.515	766.792
887.196	744.372
867.666	721.951
845.347	696.728
823.028	674.307
800.708	651.887
775.599	626.663
750.490	598.638
725.380	573.414
703.061	548.191
675.162	522.968
652.842	494.942
624.943	469.719
599.834	441.693
571.934	413.667
546.825	385.642
521.716	357.616
496.606	329.590
471.497	301.564
449.178	273.538
424.068	248.315
398.959	223.092
376.640	200.671
351.530	181.053
329.211	155.830
306.892	136.212
284.572	116.594
265.043	99.779
242.723	85.766
223.194	71.753
203.664	60.542
184.135	49.332
167.395	40.924
147.866	35.319
133.916	32.517
117.177	24.109
100.437	18.504
86.488	15.701
72.538	10.096
61.378	7.293
53.009	1.688
44.639	-1.114
41.849	-1.114
33.479	-1.114
27.899	-1.114
25.109	-1.114
19.529	-1.114
13.950	1.688
11.160	-1.114
8.370	1.688
5.580	1.688
2.790	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
2.790	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
2.790	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
2.790	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
2.790	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
2.790	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
2.790	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
2.790	1.688
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
2.790	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	-1.114
2.790	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	-1.114
2.790	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	-1.114
0.000	-1.114
0.000	1.688
0.000	1.688
0.000	1.688
0.000	-1.114
0.000	1.688
2.790	1.688
119.967	1.688
94.857	1.688
97.647	-1.114
117.177	1.688
128.337	1.688
178.555	-1.114
228.774	1.688
256.673	82.963
276.202	18.504
312.471	21.306
357.110	54.937
390.589	77.358
415.699	116.594
435.228	136.212
460.337	172.646
485.447	211.882
521.716	253.920
549.615	298.762
577.514	332.393
602.624	366.024
613.783	410.865
608.203	478.127
588.674	550.994
563.565	626.663
538.455	693.925
524.506	724.754
527.296	724.754
538.455	688.320
555.195	635.071
577.514	590.230
602.624	553.796
627.733	539.784
650.052	539.784
666.792	548.191
686.321	559.402
708.641	570.612
728.170	581.822
753.279	595.835
778.389	607.045
806.288	615.453
839.767	621.058
870.456	623.861
901.145	632.269
931.835	643.479
959.734	657.492
984.843	671.505
1007.163	688.320
1026.692	705.136
1046.221	721.951
1065.751	738.767
1079.701	752.780
1090.860	763.990
1102.020	772.398
1107.600	778.003
1113.180	786.410
1118.759	789.213
1124.339	794.818
1127.129	800.423
1129.919	803.226
1135.499	806.029
1141.079	811.634
1143.869	814.436
1146.659	820.041
1152.239	825.647
1155.028	836.857
1157.818	848.067
1163.398	859.278
1163.398	873.290
1163.398	890.106
1163.398	906.921
1163.398	932.145
1163.398	957.368
1157.818	985.394
1155.028	1016.222
1152.239	1058.261
1146.659	1080.681
1146.659	1114.312
1141.079	1145.141
1138.289	1170.364
1132.709	1201.192
1127.129	1229.218
1121.549	1251.639
1118.759	1265.652
1110.390	1268.454
1104.810	1265.652
1099.230	1257.244
1090.860	1243.231
1085.280	1223.613
1076.911	1201.192
1065.751	1175.969
1057.381	1147.943
1046.221	1119.917
1035.062	1091.892
1023.902	1063.866
1009.952	1035.840
998.793	1010.617
982.053	982.591
968.104	957.368
954.154	934.947
940.204	909.724
926.255	887.303
912.305	862.080
898.356	839.659
884.406	820.041
870.456	800.423
856.507	783.608
845.347	763.990
834.187	747.174
820.238	730.359
811.868	719.149
803.498	705.136
792.338	693.925
783.969	682.715
775.599	677.110
767.229	668.702
761.649	663.097
756.069	660.294
750.490	657.492
744.910	654.689
739.330	651.887
733.750	651.887
728.170	651.887
722.590	651.887
719.800	654.689
714.221	654.689
711.431	657.492
708.641	660.294
705.851	663.097
703.061	665.900
700.271	668.702
697.481	674.307
697.481	679.912
697.481	688.320
697.481	693.925
700.271	702.333
700.271	707.938
703.061	716.346
705.851	724.754
708.641	733.161
714.221	738.767
717.010	747.174
719.800	752.780
725.380	761.187
730.960	766.792
739.330	772.398
744.910	778.003
750.490	780.805
758.859	783.608
764.439	783.608
772.809	786.410
781.179	783.608
792.338	783.608
800.708	780.805
809.078	778.003
823.028	775.200
834.187	769.595
842.557	766.792
853.717	758.385
864.876	752.780
878.826	747.174
892.776	744.372
901.145	735.964
909.515	730.359
915.095	724.754
923.465	719.149
929.045	716.346
934.625	710.741
940.204	705.136
942.994	702.333
940.204	693.925
940.204	693.925
934.625	688.320
926.255	682.715
920.675	679.912
912.305	674.307
903.935	671.505
895.566	668.702
884.406	665.900
870.456	663.097
859.297	657.492
845.347	654.689
831.397	651.887
820.238	649.084
806.288	646.282
792.338	643.479
781.179	640.676
770.019	637.874
756.069	632.269
744.910	629.466
736.540	626.663
725.380	621.058
714.221	618.256
705.851	615.453
700.271	612.651
691.901	609.848
683.531	604.243
677.952	601.440
672.372	595.835
666.792	593.033
661.212	587.427
658.422	584.625
652.842	579.020
647.262	573.414
644.472	567.809
641.683	565.007
638.893	559.402
636.103	553.796
633.313	550.994
633.313	545.389
630.523	539.784
630.523	536.981
630.523	531.376
630.523	528.573
630.523	522.968
630.523	520.165
633.313	514.560
633.313	511.758
636.103	508.955
636.103	503.350
638.893	500.547
638.893	494.942
641.683	489.337
641.683	486.534
644.472	483.732
644.472	478.127
647.262	472.522
647.262	469.719
650.052	466.916
652.842	461.311
652.842	458.509
652.842	455.706
652.842	450.101
655.632	447.298
658.422	444.496
658.422	441.693
658.422	438.891
658.422	436.088
655.632	433.286
655.632	430.483
655.632	427.680
655.632	424.878
652.842	422.075
652.842	419.273
652.842	416.470
650.052	416.470
650.052	413.667
647.262	413.667
647.262	410.865
647.262	408.062
644.472	408.062
641.683	405.260
641.683	405.260
638.893	402.457
636.103	402.457
636.103	399.655
633.313	399.655
630.523	399.655
627.733	396.852
624.943	396.852
624.943	394.049
622.153	391.247
619.363	391.247
616.573	388.444
616.573	388.444
610.993	385.642
610.993	385.642
608.203	382.839
605.413	380.036
602.624	380.036
599.834	377.234
594.254	377.234
594.254	374.431
588.674	374.431
585.884	371.629
580.304	368.826
577.514	368.826
571.934	366.024
569.144	363.221
563.565	363.221
560.775	360.418
555.195	357.616
549.615	354.813
549.615	354.813
544.035	352.011
541.245	349.208
535.665	346.406
530.086	343.603
527.296	340.800
521.716	337.998
518.926	335.195
513.346	329.590
507.766	326.787
504.976	323.985
502.186	321.182
499.396	318.380
493.817	315.577
491.027	312.775
485.447	309.972
482.657	307.169
479.867	304.367
477.077	301.564
474.287	295.959
468.707	293.157
465.917	290.354
463.127	287.551
463.127	287.551
457.548	281.946
454.758	279.144
451.968	276.341
449.178	273.538
449.178	273.538
446.388	270.736
446.388	267.933
440.808	265.131
440.808	262.328
438.018	259.526
438.018	259.526
435.228	253.920
432.438	251.118
432.438	251.118
429.648	248.315
426.858	245.513
426.858	242.710
424.068	239.908
421.279	237.105
418.489	234.302
418.489	234.302
415.699	231.500
415.699	228.697
412.909	228.697
410.119	225.895
410.119	223.092
410.119	223.092
407.329	220.289
407.329	217.487
404.539	217.487
401.749	214.684
401.749	214.684
398.959	211.882
396.169	211.882
393.379	209.079
390.589	206.277
385.010	206.277
385.010	203.474
382.220	203.474
379.430	200.671
376.640	200.671
371.060	197.869
368.270	195.066
365.480	195.066
362.690	195.066
359.900	192.264
357.110	189.461
354.320	186.659
351.530	186.659
345.951	183.856
343.161	183.856
337.581	181.053
332.001	178.251
329.211	178.251
329.211	175.448
323.631	175.448
320.841	172.646
315.261	172.646
312.471	169.843
309.682	169.843
306.892	169.843
306.892	167.040
301.312	164.238
298.522	164.238
298.522	164.238
295.732	161.435
292.942	161.435
290.152	161.435
287.362	158.633
287.362	158.633
284.572	158.633
284.572	155.830
281.782	155.830
281.782	155.830
278.992	155.830
276.202	155.830
276.202	153.028
273.413	153.028
273.413	150.225
270.623	150.225
270.623	150.225
267.833	150.225
267.833	150.225
265.043	147.422
262.253	147.422
259.463	144.620
259.463	144.620
259.463	144.620
256.673	144.620
253.883	144.620
253.883	144.620
251.093	144.620
251.093	144.620
248.303	144.620
248.303	144.620
245.513	141.817
245.513	141.817
245.513	141.817
242.723	141.817
242.723	141.817
239.933	141.817
239.933	139.015
237.144	139.015
237.144	139.015
234.354	139.015
234.354	139.015
234.354	139.015
231.564	139.015
231.564	139.015
231.564	139.015
228.774	139.015
228.774	139.015
225.984	136.212
225.984	136.212
225.984	136.212
223.194	136.212
223.194	136.212
220.404	136.212
217.614	136.212
217.614	133.410
217.614	133.410
214.824	133.410
214.824	133.410
214.824	133.410
212.034	133.410
212.034	133.410
212.034	133.410
212.034	133.410
209.244	133.410
209.244	133.410
206.454	133.410
206.454	133.410
206.454	133.410
203.664	133.410
203.664	133.410
203.664	130.607
200.875	130.607
200.875	133.410
200.875	133.410
200.875	130.607
200.875	130.607
198.085	133.410
198.085	133.410
198.085	133.410
198.085	133.410
195.295	133.410
195.295	133.410
195.295	133.410
195.295	133.410
192.505	133.410
192.505	136.212
192.505	133.410
192.505	133.410
192.505	136.212
192.505	136.212
192.505	136.212
192.505	136.212
192.505	136.212
189.715	136.212
192.505	136.212
192.505	139.015
192.505	139.015
189.715	139.015
192.505	139.015
189.715	139.015
192.505	141.817
192.505	141.817
192.505	141.817
189.715	141.817
189.715	141.817
192.505	144.620
192.505	144.620
192.505	144.620
192.505	147.422
192.505	147.422
192.505	147.422
195.295	150.225
195.295	150.225
198.085	150.225
198.085	153.028
198.085	155.830
200.875	155.830
200.875	155.830
200.875	155.830
203.664	158.633
203.664	158.633
203.664	161.435
206.454	161.435
206.454	164.238
209.244	167.040
209.244	167.040
209.244	167.040
212.034	169.843
212.034	172.646
214.824	172.646
214.824	175.448
217.614	175.448
220.404	178.251
220.404	181.053
223.194	181.053
223.194	183.856
225.984	183.856
225.984	186.659
228.774	189.461
231.564	192.264
234.354	192.264
234.354	195.066
234.354	197.869
237.144	200.671
239.933	203.474
242.723	206.277
245.513	206.277
248.303	209.079
248.303	211.882
251.093	214.684
251.093	217.487
253.883	217.487
256.673	220.289
256.673	223.092
259.463	225.895
262.253	228.697
265.043	228.697
267.833	231.500
270.623	234.302
270.623	237.105
273.413	239.908
276.202	242.710
278.992	245.513
281.782	245.513
284.572	248.315
284.572	251.118
287.362	253.920
290.152	256.723
290.152	256.723
292.942	259.526
295.732	262.328
295.732	265.131
301.312	267.933
301.312	270.736
304.102	273.538
304.102	273.538
306.892	276.341
309.682	279.144
312.471	281.946
315.261	284.749
315.261	287.551
318.051	290.354
320.841	293.157
323.631	295.959
323.631	298.762
326.421	298.762
329.211	301.564
329.211	304.367
332.001	307.169
334.791	309.972
337.581	312.775
340.371	312.775
340.371	315.577
343.161	318.380
345.951	321.182
348.740	323.985
348.740	326.787
351.530	329.590
354.320	332.393
354.320	332.393
357.110	335.195
359.900	337.998
359.900	340.800
362.690	340.800
362.690	343.603
365.480	346.406
368.270	349.208
368.270	349.208
371.060	352.011
371.060	352.011
373.850	354.813
376.640	357.616
379.430	360.418
379.430	360.418
379.430	360.418
382.220	363.221
382.220	363.221
382.220	366.024
385.010	366.024
385.010	366.024
385.010	366.024
387.799	368.826
387.799	368.826
387.799	368.826
390.589	371.629
390.589	371.629
390.589	371.629
390.589	371.629
390.589	374.431
393.379	374.431
390.589	374.431
393.379	371.629
393.379	374.431
393.379	374.431
393.379	374.431
390.589	374.431
393.379	371.629
390.589	371.629
390.589	371.629
390.589	371.629
390.589	371.629
390.589	371.629
387.799	371.629
387.799	371.629
387.799	368.826
387.799	371.629
387.799	368.826
385.010	368.826
385.010	368.826
385.010	368.826
382.220	366.024
382.220	366.024
382.220	363.221
379.430	363.221
379.430	360.418
376.640	360.418
376.640	360.418
376.640	360.418
373.850	357.616
373.850	357.616
371.060	357.616
371.060	354.813
371.060	354.813
368.270	354.813
368.270	352.011
365.480	352.011
365.480	349.208
365.480	349.208
362.690	349.208
362.690	346.406
359.900	343.603
359.900	343.603
359.900	343.603
359.900	340.800
357.110	340.800
357.110	340.800
357.110	337.998
354.320	337.998
354.320	335.195
354.320	335.195
354.320	332.393
351.530	332.393
351.530	329.590
351.530	329.590
351.530	329.590
348.740	326.787
348.740	323.985
348.740	323.985
348.740	323.985
345.951	321.182
345.951	321.182
345.951	321.182
343.161	318.380
343.161	318.380
343.161	318.380
343.161	315.577
340.371	315.577
340.371	312.775
340.371	312.775
340.371	312.775
337.581	309.972
337.581	309.972
337.581	309.972
334.791	307.169
334.791	307.169
334.791	307.169
334.791	307.169
334.791	304.367
332.001	304.367
332.001	304.367
332.001	304.367
332.001	304.367
332.001	304.367
332.001	304.367
332.001	301.564
329.211	301.564
329.211	301.564
329.211	304.367
