FP1	FP2
337.581	333.507
337.581	333.507
334.791	330.704
334.791	330.704
337.581	330.704
337.581	333.507
337.581	330.704
334.791	333.507
337.581	333.507
334.791	330.704
337.581	333.507
337.581	333.507
337.581	333.507
334.791	330.704
334.791	333.507
334.791	330.704
334.791	330.704
334.791	333.507
334.791	330.704
332.001	330.704
334.791	330.704
334.791	330.704
334.791	330.704
332.001	330.704
334.791	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
334.791	330.704
332.001	330.704
332.001	330.704
334.791	330.704
332.001	327.902
332.001	330.704
332.001	327.902
332.001	327.902
332.001	327.902
332.001	327.902
332.001	327.902
332.001	327.902
332.001	325.099
332.001	327.902
332.001	327.902
332.001	327.902
334.791	327.902
332.001	327.902
332.001	327.902
332.001	327.902
332.001	327.902
332.001	327.902
332.001	325.099
332.001	325.099
332.001	325.099
332.001	325.099
332.001	325.099
332.001	325.099
332.001	325.099
332.001	325.099
329.211	325.099
332.001	325.099
332.001	327.902
332.001	325.099
332.001	325.099
332.001	327.902
332.001	325.099
332.001	327.902
332.001	327.902
332.001	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	327.902
329.211	325.099
329.211	325.099
329.211	325.099
329.211	327.902
329.211	325.099
332.001	327.902
329.211	327.902
329.211	327.902
329.211	325.099
329.211	325.099
329.211	327.902
332.001	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	327.902
329.211	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	325.099
329.211	327.902
329.211	325.099
329.211	325.099
329.211	325.099
329.211	327.902
329.211	325.099
329.211	325.099
326.421	325.099
329.211	325.099
326.421	325.099
329.211	327.902
329.211	327.902
329.211	325.099
326.421	327.902
326.421	327.902
329.211	327.902
326.421	327.902
326.421	327.902
329.211	327.902
326.421	327.902
326.421	325.099
326.421	327.902
329.211	327.902
326.421	327.902
326.421	327.902
326.421	327.902
326.421	327.902
329.211	327.902
329.211	327.902
326.421	327.902
326.421	327.902
326.421	327.902
329.211	327.902
326.421	327.902
326.421	327.902
329.211	327.902
326.421	327.902
326.421	327.902
326.421	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	330.704
329.211	327.902
329.211	330.704
329.211	330.704
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
332.001	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
332.001	330.704
332.001	330.704
332.001	330.704
332.001	327.902
332.001	327.902
332.001	327.902
332.001	330.704
329.211	330.704
329.211	327.902
329.211	327.902
329.211	327.902
332.001	327.902
332.001	330.704
332.001	330.704
332.001	327.902
329.211	330.704
329.211	330.704
332.001	330.704
329.211	330.704
332.001	327.902
332.001	327.902
329.211	330.704
332.001	327.902
329.211	330.704
332.001	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	330.704
329.211	330.704
329.211	327.902
326.421	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
326.421	327.902
326.421	327.902
326.421	327.902
326.421	327.902
326.421	327.902
326.421	327.902
326.421	330.704
326.421	330.704
326.421	327.902
329.211	330.704
329.211	330.704
326.421	330.704
326.421	330.704
329.211	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
329.211	330.704
326.421	327.902
326.421	330.704
326.421	327.902
326.421	330.704
326.421	330.704
329.211	330.704
329.211	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
323.631	330.704
326.421	330.704
326.421	333.507
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
323.631	330.704
326.421	330.704
326.421	330.704
326.421	330.704
323.631	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	327.902
323.631	330.704
323.631	330.704
326.421	330.704
326.421	327.902
323.631	330.704
323.631	327.902
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	333.507
329.211	330.704
329.211	333.507
329.211	330.704
329.211	333.507
329.211	330.704
326.421	333.507
329.211	333.507
329.211	330.704
326.421	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
326.421	330.704
329.211	330.704
329.211	333.507
329.211	333.507
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	333.507
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
326.421	330.704
329.211	333.507
326.421	333.507
329.211	333.507
329.211	330.704
329.211	333.507
326.421	330.704
326.421	330.704
329.211	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	333.507
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
326.421	333.507
326.421	333.507
329.211	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
329.211	333.507
329.211	333.507
326.421	333.507
326.421	333.507
326.421	333.507
329.211	333.507
329.211	336.31
329.211	333.507
329.211	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
329.211	333.507
326.421	333.507
326.421	333.507
329.211	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	336.31
329.211	336.31
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	336.31
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	336.31
332.001	336.31
329.211	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
332.001	336.31
332.001	336.31
329.211	336.31
329.211	336.31
329.211	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
329.211	333.507
329.211	333.507
329.211	333.507
332.001	333.507
329.211	333.507
332.001	333.507
329.211	333.507
329.211	333.507
329.211	336.31
332.001	336.31
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	336.31
332.001	333.507
329.211	333.507
329.211	333.507
329.211	333.507
332.001	333.507
332.001	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
332.001	333.507
332.001	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
332.001	333.507
332.001	333.507
329.211	333.507
329.211	330.704
329.211	333.507
329.211	333.507
332.001	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
332.001	333.507
329.211	333.507
329.211	333.507
329.211	330.704
329.211	333.507
329.211	333.507
329.211	333.507
329.211	330.704
329.211	333.507
329.211	333.507
329.211	330.704
329.211	333.507
329.211	330.704
329.211	330.704
329.211	330.704
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	330.704
329.211	333.507
329.211	333.507
329.211	333.507
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	333.507
329.211	330.704
329.211	330.704
329.211	330.704
332.001	333.507
332.001	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	333.507
329.211	330.704
329.211	330.704
329.211	330.704
329.211	333.507
332.001	333.507
332.001	330.704
329.211	330.704
329.211	330.704
329.211	330.704
332.001	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
332.001	330.704
332.001	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
332.001	330.704
332.001	330.704
332.001	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
332.001	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	327.902
329.211	327.902
329.211	330.704
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	327.902
329.211	330.704
329.211	330.704
329.211	327.902
329.211	330.704
329.211	327.902
329.211	327.902
329.211	330.704
326.421	327.902
326.421	327.902
329.211	327.902
326.421	327.902
329.211	327.902
326.421	327.902
329.211	327.902
326.421	327.902
326.421	327.902
329.211	330.704
329.211	330.704
326.421	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
326.421	330.704
326.421	327.902
326.421	327.902
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	327.902
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	327.902
326.421	327.902
326.421	330.704
326.421	327.902
326.421	330.704
326.421	327.902
326.421	330.704
326.421	327.902
326.421	327.902
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
329.211	330.704
326.421	330.704
326.421	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	327.902
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
332.001	330.704
329.211	330.704
332.001	330.704
329.211	330.704
329.211	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
329.211	330.704
329.211	330.704
332.001	330.704
332.001	330.704
329.211	330.704
329.211	330.704
332.001	330.704
332.001	330.704
329.211	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
332.001	330.704
329.211	330.704
329.211	330.704
332.001	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	327.902
329.211	327.902
329.211	330.704
329.211	327.902
329.211	330.704
329.211	330.704
329.211	330.704
329.211	327.902
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	327.902
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	333.507
329.211	330.704
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
326.421	330.704
329.211	330.704
329.211	333.507
329.211	330.704
329.211	333.507
329.211	333.507
329.211	330.704
329.211	330.704
329.211	333.507
329.211	333.507
332.001	333.507
329.211	333.507
329.211	333.507
332.001	330.704
332.001	330.704
332.001	333.507
332.001	333.507
329.211	330.704
329.211	330.704
332.001	333.507
332.001	330.704
332.001	333.507
332.001	330.704
332.001	330.704
329.211	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
332.001	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
329.211	330.704
326.421	330.704
326.421	327.902
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
329.211	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
326.421	330.704
323.631	327.902
326.421	330.704
326.421	330.704
326.421	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
326.421	330.704
326.421	330.704
326.421	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
326.421	327.902
323.631	330.704
320.841	327.902
323.631	327.902
323.631	330.704
323.631	330.704
323.631	330.704
323.631	327.902
323.631	330.704
323.631	330.704
326.421	330.704
323.631	330.704
326.421	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
326.421	330.704
323.631	330.704
323.631	330.704
323.631	330.704
326.421	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
326.421	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	333.507
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
320.841	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	330.704
323.631	333.507
326.421	333.507
326.421	330.704
323.631	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	330.704
329.211	333.507
329.211	333.507
326.421	333.507
329.211	333.507
329.211	333.507
329.211	333.507
329.211	336.31
329.211	333.507
329.211	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	333.507
332.001	336.31
332.001	333.507
332.001	333.507
332.001	336.31
332.001	333.507
332.001	333.507
332.001	336.31
332.001	336.31
332.001	333.507
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
329.211	336.31
329.211	336.31
332.001	336.31
332.001	336.31
332.001	336.31
332.001	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	333.507
329.211	336.31
329.211	336.31
329.211	336.31
329.211	336.31
329.211	333.507
329.211	333.507
329.211	333.507
329.211	333.507
326.421	333.507
326.421	333.507
329.211	333.507
329.211	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
329.211	333.507
326.421	333.507
329.211	333.507
329.211	333.507
326.421	333.507
329.211	333.507
326.421	333.507
326.421	333.507
326.421	330.704
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
323.631	333.507
326.421	333.507
323.631	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
326.421	333.507
323.631	330.704
323.631	330.704
323.631	333.507
323.631	333.507
323.631	333.507
326.421	333.507
323.631	333.507
326.421	333.507
323.631	333.507
323.631	333.507
326.421	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	336.31
323.631	336.31
323.631	336.31
323.631	336.31
323.631	333.507
323.631	336.31
323.631	336.31
323.631	336.31
323.631	336.31
323.631	333.507
323.631	336.31
323.631	336.31
323.631	336.31
323.631	336.31
323.631	336.31
320.841	336.31
323.631	336.31
323.631	336.31
323.631	336.31
320.841	336.31
323.631	336.31
323.631	339.112
323.631	339.112
323.631	339.112
323.631	336.31
320.841	336.31
320.841	336.31
323.631	339.112
320.841	339.112
320.841	339.112
320.841	336.31
320.841	336.31
320.841	339.112
323.631	339.112
323.631	339.112
323.631	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	336.31
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
323.631	341.915
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	339.112
323.631	341.915
323.631	341.915
323.631	341.915
323.631	341.915
323.631	341.915
323.631	339.112
323.631	339.112
323.631	341.915
323.631	339.112
320.841	339.112
323.631	339.112
323.631	339.112
323.631	341.915
323.631	339.112
323.631	341.915
320.841	339.112
320.841	341.915
323.631	341.915
323.631	341.915
320.841	341.915
320.841	341.915
320.841	341.915
320.841	341.915
320.841	341.915
320.841	341.915
320.841	339.112
320.841	341.915
320.841	339.112
320.841	341.915
320.841	339.112
320.841	339.112
320.841	339.112
320.841	341.915
320.841	341.915
320.841	341.915
320.841	341.915
320.841	341.915
320.841	341.915
320.841	339.112
320.841	341.915
320.841	341.915
320.841	341.915
318.051	339.112
318.051	339.112
318.051	339.112
320.841	341.915
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	341.915
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
318.051	339.112
320.841	336.31
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
318.051	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	336.31
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
318.051	336.31
320.841	339.112
320.841	339.112
318.051	336.31
318.051	336.31
318.051	336.31
318.051	339.112
318.051	336.31
318.051	339.112
318.051	336.31
318.051	336.31
318.051	339.112
318.051	339.112
318.051	336.31
320.841	339.112
318.051	339.112
318.051	336.31
318.051	339.112
320.841	339.112
320.841	339.112
318.051	336.31
320.841	336.31
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	339.112
320.841	336.31
320.841	339.112
320.841	339.112
320.841	339.112
320.841	336.31
320.841	339.112
320.841	336.31
320.841	339.112
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	339.112
320.841	336.31
318.051	336.31
320.841	336.31
320.841	336.31
318.051	336.31
318.051	336.31
318.051	336.31
318.051	333.507
318.051	336.31
320.841	336.31
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	336.31
318.051	336.31
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
318.051	333.507
315.261	333.507
318.051	333.507
318.051	336.31
318.051	336.31
318.051	336.31
318.051	336.31
318.051	333.507
318.051	336.31
320.841	336.31
318.051	336.31
318.051	333.507
318.051	333.507
318.051	333.507
318.051	336.31
318.051	336.31
318.051	336.31
318.051	333.507
318.051	336.31
318.051	336.31
320.841	336.31
318.051	336.31
318.051	336.31
320.841	336.31
318.051	336.31
318.051	336.31
320.841	336.31
318.051	336.31
318.051	336.31
318.051	336.31
318.051	336.31
318.051	336.31
318.051	336.31
320.841	336.31
318.051	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
318.051	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	333.507
320.841	336.31
320.841	333.507
320.841	336.31
320.841	333.507
320.841	336.31
320.841	336.31
323.631	336.31
323.631	336.31
323.631	336.31
323.631	336.31
323.631	336.31
323.631	336.31
323.631	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	336.31
323.631	336.31
323.631	333.507
323.631	333.507
323.631	333.507
320.841	333.507
323.631	333.507
323.631	333.507
323.631	333.507
320.841	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
323.631	333.507
320.841	333.507
320.841	333.507
320.841	336.31
323.631	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	333.507
320.841	336.31
323.631	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
318.051	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
318.051	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
320.841	336.31
318.051	336.31
318.051	336.31
318.051	336.31
318.051	336.31
318.051	333.507
318.051	336.31
320.841	336.31
318.051	336.31
318.051	333.507
318.051	333.507
318.051	333.507
318.051	336.31
318.051	336.31
318.051	336.31
318.051	333.507
318.051	336.31
318.051	336.31
320.841	336.31
